time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2025-02-16 00:03:43+0000,61.8,167.0,22.1,16.787935,57.083477,2.6135995,1373.0,48.811455,8.0
2025-02-17 23:36:46+0000,61.8,167.0,22.1,16.556866,57.24199,2.620965,1373.0,48.94689,8.0
2025-02-19 22:17:09+0000,61.8,167.0,22.1,16.864958,57.03064,2.6111443,1373.0,48.76631,8.0
2025-02-22 21:57:27+0000,62.3,167.0,22.3,16.871498,57.026154,2.6323745,1380.0,49.15668,8.0
2025-02-23 14:27:04+0000,61.8,167.0,22.1,16.90897,57.000446,2.6097412,1373.0,48.740513,8.0
2025-02-26 12:45:13+0000,61.5,167.0,22.0,16.471779,57.30036,2.6107523,1368.0,48.759106,7.0
2025-02-27 09:19:16+0000,61.5,167.0,22.0,16.781372,57.08798,2.6009314,1368.0,48.578526,7.0
2025-03-05 11:27:00+0000,61.5,167.0,22.0,16.339096,57.39138,2.6149611,1368.0,48.836494,7.0
2025-03-09 20:26:32+0000,62.1,167.0,22.2,17.101036,56.86869,2.6164467,1377.0,48.863808,8.0
2025-03-12 14:48:12+0000,61.6,167.0,22.0,17.06322,56.89463,2.5962687,1370.0,48.492786,7.0
2025-03-24 12:35:25+0000,61.6,167.0,22.0,16.875557,57.02337,2.6022313,1370.0,48.602425,7.0
2025-03-26 12:19:06+0000,61.6,167.0,22.0,16.754128,57.106667,2.6060894,1370.0,48.673367,7.0
2025-03-29 23:59:17+0000,61.6,167.0,22.0,16.489193,57.288414,2.6145072,1370.0,48.828148,7.0
